load_id,distance,posted_rate,rate_per_mile,posted_rate_iqr_flag,rate_per_mile_iqr_flag
TR-045918,2115.6,4181.96,1.976725278880696,False,False
TR-045919,1348.8,2687.53,1.9925341043890867,False,False
TR-045920,1146.8,2449.64,2.136065573770492,False,False
TR-045921,2152.4,3835.85,1.7821269280802823,False,False
TR-045922,1580.0,3331.57,2.1085886075949367,False,False
TR-045923,2031.2,3840.4,1.8907050019692793,False,False
TR-045924,1161.6,2397.45,2.0639204545454546,False,False
TR-045925,887.7,1849.8,2.083812098681987,False,False
TR-045926,812.6,1833.94,2.256879153334974,False,False
TR-045927,623.0,1415.02,2.271300160513644,False,False
TR-045928,749.0,1653.6,2.2077436582109478,False,False
TR-045929,991.8,2269.87,2.288636821939907,False,False
TR-045930,1183.8,2343.36,1.9795235681702992,False,False
TR-045931,500.6,1155.88,2.308989212944467,False,False
TR-045932,1151.0,2734.13,2.375438748913988,False,False
TR-045933,180.2,542.83,3.0123751387347397,False,True
TR-045934,1527.7,3338.28,2.185167244877921,False,False
TR-045935,1121.8,2496.0,2.2249955428775183,False,False
TR-045936,1300.2,2966.05,2.2812259652361178,False,False
TR-045937,2908.1,5663.94,1.9476427908256249,False,False
TR-045938,1964.6,3967.69,2.019591774407004,False,False
TR-045939,946.7,2107.87,2.2265448399704235,False,False
TR-045940,333.9,753.48,2.256603773584906,False,False
TR-045941,380.8,876.11,2.3007090336134453,False,False
TR-045942,360.5,959.64,2.661969486823856,False,False
TR-045943,1091.4,2122.57,1.9448140003665018,False,False
TR-045944,2218.6,4530.44,2.042026503200216,False,False
TR-045945,1716.4,3356.21,1.9553775343742716,False,False
TR-045946,722.2,1551.53,2.1483384104126277,False,False
TR-045947,1688.7,3348.56,1.9829217741457925,False,False
TR-045948,797.4,1845.61,2.314534737898169,False,False
TR-045949,975.1,2135.27,2.1897959183673468,False,False
TR-045950,646.9,1619.21,2.5030298345957647,False,False
TR-045951,1797.5,3564.95,1.9832823365785812,False,False
TR-045952,819.0,2072.92,2.5310378510378513,False,False
TR-045953,199.3,514.26,2.580331159056698,False,False
TR-045954,637.5,1466.63,2.3005960784313726,False,False
TR-045955,1978.6,4032.78,2.0381987263721824,False,False
TR-045956,270.1,651.51,2.41210662717512,False,False
TR-045957,1114.8,2273.63,2.0394958736993183,False,False
TR-045958,1031.8,2089.43,2.025033921302578,False,False
TR-045959,2534.1,4496.35,1.7743380292806126,False,False
TR-045960,888.8,1880.12,2.1153465346534652,False,False
TR-045961,485.6,1120.66,2.3077841845140035,False,False
TR-045962,1175.9,2688.36,2.2862148141848797,False,False
TR-045963,1128.3,2534.73,2.2465035894708856,False,False
TR-045964,668.5,1341.22,2.006312640239342,False,False
TR-045965,1530.0,2975.08,1.9444967320261437,False,False
TR-045966,430.9,991.62,2.30127639823625,False,False
TR-045967,1138.5,2298.17,2.018594642072903,False,False
TR-045968,252.0,593.11,2.3536111111111113,False,False
TR-045969,663.4,1711.11,2.5793035875791377,False,False
TR-045970,186.9,529.66,2.833921883360085,False,False
TR-045971,364.2,879.77,2.4156232839099396,False,False
TR-045972,328.1,767.1,2.3380067052727824,False,False
TR-045973,1267.3,2530.36,1.9966543044267342,False,False
TR-045974,1820.5,3559.92,1.95546278494919,False,False
TR-045975,1115.5,2350.04,2.10671447781264,False,False
TR-045976,637.1,1394.61,2.188997017736619,False,False
TR-045977,1404.6,2791.89,1.9876762067492524,False,False
TR-045978,75.1,232.99,3.1023968042609855,False,True
TR-045979,935.5,1938.75,2.072421165152325,False,False
TR-045980,654.9,1434.58,2.190532905787143,False,False
TR-045981,1860.0,3447.98,1.853752688172043,False,False
TR-045982,1689.0,3196.73,1.8926761397276495,False,False
TR-045983,379.2,831.63,2.193117088607595,False,False
TR-045984,544.8,1194.13,2.1918685756240825,False,False
TR-045985,1443.5,2972.9,2.059508139937652,False,False
TR-045986,1766.5,3692.68,2.090393433342768,False,False
TR-045987,253.1,577.78,2.282813117344923,False,False
TR-045988,832.2,5308.55,6.378935352078827,False,True
TR-045989,813.5,1946.12,2.3922802704363857,False,False
TR-045990,645.9,1497.97,2.319198018269082,False,False
TR-045991,2176.5,4009.74,1.842288077188146,False,False
TR-045992,243.8,203.4,0.8342904019688269,False,True
TR-045993,1822.1,3823.32,2.0983041545469514,False,False
TR-045994,678.2,1448.26,2.1354467708640517,False,False
TR-045995,554.8,1275.97,2.2998738284066333,False,False
TR-045996,1989.5,3808.34,1.9142196531791908,False,False
TR-045997,436.5,1009.93,2.3136998854524626,False,False
TR-045998,1092.3,2297.59,2.1034422777625195,False,False
TR-045999,599.9,1380.6,2.3013835639273212,False,False
TR-046000,429.9,1216.79,2.8304024191672483,False,False
TR-046001,1293.2,2834.77,2.192058459635014,False,False
TR-046002,892.0,1837.35,2.0598094170403587,False,False
TR-046003,1280.6,2738.58,2.138513196938935,False,False
TR-046004,2253.0,4711.99,2.091429205503773,False,False
TR-046005,467.3,1046.58,2.2396319280975816,False,False
TR-046006,558.9,1310.53,2.3448380747897657,False,False
TR-046007,1033.7,2036.13,1.9697494437457677,False,False
TR-046008,786.0,1668.7,2.123027989821883,False,False
TR-046009,818.5,1690.83,2.065766646304215,False,False
TR-046010,1627.7,3493.39,2.14621244701112,False,False
TR-046011,871.5,1820.83,2.0893057946069993,False,False
TR-046012,2228.1,4232.87,1.8997666172972487,False,False
TR-046013,318.5,808.29,2.537802197802198,False,False
TR-046014,2567.4,4654.64,1.8129781101503468,False,False
TR-046015,1051.5,2316.06,2.2026248216833095,False,False
TR-046016,435.9,1117.41,2.563454920853407,False,False
TR-046017,674.0,1566.31,2.323902077151335,False,False
TR-046018,827.0,1961.67,2.372031438935913,False,False
TR-046019,1212.1,2755.15,2.273038528174243,False,False
TR-046020,264.6,624.02,2.358352229780801,False,False
TR-046021,819.0,1671.31,2.0406715506715507,False,False
TR-046022,498.9,1104.74,2.2143515734616157,False,False
TR-046023,813.0,1790.74,2.202632226322263,False,False
TR-046024,1401.9,2793.65,1.9927598259504957,False,False
TR-046025,733.8,1581.9,2.1557645134914147,False,False
TR-046026,2018.9,3786.01,1.8752835702610333,False,False
TR-046027,2118.5,3922.14,1.8513759735662025,False,False
TR-046028,388.7,865.79,2.2273990223823,False,False
TR-046029,1710.0,3232.85,1.8905555555555555,False,False
TR-046030,1086.7,2073.63,1.9081899328241465,False,False
TR-046031,148.1,418.53,2.825995948683322,False,False
TR-046032,1266.4,2477.44,1.9562855337965888,False,False
TR-046033,301.5,814.05,2.6999999999999997,False,False
TR-046034,1582.8,3458.16,2.1848369977255495,False,False
TR-046035,826.4,1931.36,2.3370764762826717,False,False
TR-046036,1999.2,3959.29,1.9804371748699479,False,False
TR-046037,367.2,938.56,2.55599128540305,False,False
TR-046038,2403.9,5088.62,2.116818503265527,False,False
TR-046039,392.8,869.11,2.21260183299389,False,False
TR-046040,2717.9,5387.61,1.9822693991684754,False,False
TR-046041,1240.2,2733.64,2.2041928721174004,False,False
TR-046042,1152.4,2519.16,2.186011801457827,False,False
TR-046043,1245.1,2553.28,2.0506625973817365,False,False
TR-046044,3067.3,5467.46,1.7824992664558406,False,False
TR-046045,1684.7,3192.96,1.8952691873924141,False,False
TR-046046,1780.2,3736.86,2.09912369396697,False,False
TR-046047,652.1,1365.36,2.0937892961202267,False,False
TR-046048,792.6,1714.72,2.1634115569013375,False,False
TR-046049,423.7,1071.09,2.5279443002124142,False,False
TR-046050,448.3,1093.07,2.438255632389025,False,False
TR-046051,464.3,1103.5,2.3766961016584105,False,False
TR-046052,1730.4,3489.16,2.016389274156264,False,False
TR-046053,555.2,1184.35,2.133195244956772,False,False
TR-046054,285.3,664.86,2.330389064143007,False,False
TR-046055,1804.1,3849.6,2.1338063300260517,False,False
TR-046056,527.7,1221.83,2.3153875307940113,False,False
TR-046057,588.2,1200.2,2.0404624277456644,False,False
TR-046058,656.4,1477.99,2.2516605728214505,False,False
TR-046059,779.7,1532.71,1.96576888546877,False,False
TR-046060,70.0,209.86,2.998,False,True
TR-046061,775.8,1643.8,2.1188450631606086,False,False
TR-046062,1218.1,2579.5,2.1176422297019952,False,False
TR-046063,273.9,166.3,0.6071558963125229,False,True
TR-046064,1240.7,2537.25,2.045014910937374,False,False
TR-046065,990.6,1975.87,1.9946194225721783,False,False
TR-046066,1235.7,2517.98,2.0376952334709073,False,False
TR-046067,626.7,1375.57,2.194941758417105,False,False
TR-046068,965.9,2025.27,2.0967698519515476,False,False
TR-046069,1721.2,3283.73,1.9078143155937717,False,False
TR-046070,797.2,1952.05,2.4486327145007523,False,False
TR-046071,989.4,2152.52,2.175581160299171,False,False
TR-046072,1678.9,3506.58,2.0886175472035258,False,False
TR-046073,917.8,1834.32,1.9986053606450207,False,False
TR-046074,614.5,1386.17,2.2557689178193656,False,False
TR-046075,3218.4,6311.76,1.9611483967188665,False,False
TR-046076,1663.8,3193.54,1.919425411708138,False,False
TR-046077,1035.9,2138.43,2.06432088039386,False,False
TR-046078,684.6,1502.48,2.194683026584867,False,False
TR-046079,359.9,914.91,2.542122811892192,False,False
TR-046080,890.4,1903.41,2.1377021563342318,False,False
TR-046081,1547.4,3032.86,1.9599715652061522,False,False
TR-046082,1807.8,3811.86,2.1085628941254564,False,False
TR-046083,1037.9,1914.61,1.8446960208112533,False,False
TR-046084,2693.8,5434.56,2.017432623060361,False,False
TR-046085,1547.5,3428.65,2.2156058158319873,False,False
TR-046086,1215.2,2580.89,2.12383969716919,False,False
TR-046087,170.3,429.61,2.522665883734586,False,False
TR-046088,1440.5,2916.04,2.024324887191947,False,False
TR-046089,827.8,1955.92,2.362792945155835,False,False
TR-046090,191.3,506.13,2.6457396759017247,False,False
TR-046091,834.3,1823.82,2.1860481841064368,False,False
TR-046092,427.2,1013.06,2.371395131086142,False,False
TR-046093,1744.3,3521.99,2.019142349366508,False,False
TR-046094,1386.6,3087.82,2.2269003317467186,False,False
TR-046095,1536.9,3197.41,2.0804281345565747,False,False
TR-046096,1063.5,2038.75,1.9170192759755524,False,False
TR-046097,697.3,1784.15,2.55865481141546,False,False
TR-046098,1034.1,2309.56,2.233401025045934,False,False
TR-046099,1488.6,2927.76,1.9667875856509474,False,False
TR-046100,707.7,1478.71,2.0894588102303233,False,False
TR-046101,1275.5,2838.14,2.2251195609564873,False,False
TR-046102,458.2,1052.13,2.2962243561763427,False,False
TR-046103,616.1,1314.12,2.13296542769031,False,False
TR-046104,2321.9,4264.23,1.8365261208493042,False,False
TR-046105,1739.0,3861.12,2.2203105232892466,False,False
TR-046106,341.1,813.92,2.3861624157138666,False,False
TR-046107,2560.2,4785.48,1.8691820951488165,False,False
TR-046108,294.5,743.51,2.5246519524617996,False,False
TR-046109,846.7,1722.44,2.034297862288886,False,False
TR-046110,2742.9,5409.7,1.9722556418389294,False,False
TR-046111,497.7,1180.89,2.372694394213382,False,False
TR-046112,330.3,850.95,2.5762942779291556,False,False
TR-046113,625.1,1457.78,2.3320748680211163,False,False
TR-046114,395.3,934.94,2.365140399696433,False,False
TR-046115,1049.7,2563.17,2.441811946270363,False,False
TR-046116,479.2,1103.2,2.302170283806344,False,False
TR-046117,2173.1,3858.33,1.7754958354424555,False,False
TR-046118,300.9,811.8,2.6979062811565306,False,False
TR-046119,237.9,694.21,2.91807482135351,False,True
TR-046120,2298.9,4276.51,1.8602418548001218,False,False
TR-046121,622.7,1329.1,2.1344146458969004,False,False
TR-046122,787.3,1824.99,2.318036326686143,False,False
TR-046123,1266.4,2615.77,2.065516424510423,False,False
TR-046124,815.1,1894.04,2.3236903447429764,False,False
TR-046125,2242.1,4763.57,2.124601935685295,False,False
TR-046126,1340.0,3106.0,2.317910447761194,False,False
TR-046127,1065.5,2282.79,2.14245893946504,False,False
TR-046128,804.4,1703.71,2.117988562904028,False,False
TR-046129,936.6,1827.34,1.9510356609011317,False,False
TR-046130,2396.2,4196.79,1.7514356063767633,False,False
TR-046131,519.5,1285.74,2.474956689124158,False,False
TR-046132,2303.1,4933.39,2.1420650427684427,False,False
TR-046133,762.4,1785.49,2.341933368310598,False,False
TR-046134,1082.7,2564.55,2.368661679135495,False,False
TR-046135,966.1,2035.32,2.1067384328744434,False,False
TR-046136,671.0,1579.19,2.3534873323397916,False,False
TR-046137,1164.5,2395.54,2.0571404036066983,False,False
TR-046138,427.9,1045.84,2.444122458518345,False,False
TR-046139,686.5,1404.54,2.045943190094683,False,False
TR-046140,848.8,1697.02,1.9993166823751178,False,False
TR-046141,567.3,1219.35,2.1493918561607614,False,False
TR-046142,939.7,752.15,0.8004150260721506,False,True
TR-046143,418.0,1006.1,2.406937799043062,False,False
TR-046144,1420.7,3102.66,2.183895262898571,False,False
TR-046145,958.5,2242.82,2.339926969222744,False,False
TR-046146,999.5,2031.75,2.032766383191596,False,False
TR-046147,1461.4,2920.58,1.9984809087176678,False,False
TR-046148,683.9,1431.46,2.093083784178974,False,False
TR-046149,1124.5,2304.5,2.049355269008448,False,False
TR-046150,221.0,642.59,2.9076470588235295,False,True
TR-046151,999.9,2082.87,2.083078307830783,False,False
TR-046152,2029.8,4400.83,2.1681101586363187,False,False
TR-046153,751.2,1768.13,2.353740681576145,False,False
TR-046154,912.4,2004.74,2.1972161332748796,False,False
TR-046155,1017.4,2072.48,2.037035580892471,False,False
TR-046156,741.0,1697.36,2.290634278002699,False,False
TR-046157,709.1,1501.82,2.117924129177831,False,False
TR-046158,1371.3,2901.18,2.115642091446073,False,False
TR-046159,791.3,1745.83,2.20628080374068,False,False
TR-046160,755.2,1685.45,2.231792902542373,False,False
TR-046161,1252.3,2878.12,2.298267188373393,False,False
TR-046162,530.0,1168.91,2.205490566037736,False,False
TR-046163,124.3,332.78,2.677232502011263,False,False
TR-046164,813.7,1992.45,2.448629716111589,False,False
TR-046165,1084.6,2112.63,1.947842522588973,False,False
TR-046166,330.6,855.72,2.5883847549909254,False,False
TR-046167,1001.9,2086.28,2.082323585188143,False,False
TR-046168,817.5,1866.42,2.2830825688073397,False,False
TR-046169,783.6,1611.06,2.0559724349157733,False,False
TR-046170,666.4,1445.43,2.169012605042017,False,False
TR-046171,202.2,639.17,3.161078140454995,False,True
TR-046172,1702.2,3505.44,2.059358477264716,False,False
TR-046173,2011.2,4057.31,2.017357796340493,False,False
TR-046174,2490.9,880.13,0.35333815086916376,False,True
TR-046175,1936.8,3739.53,1.9307775712515491,False,False
TR-046176,1311.4,2821.23,2.151311575415586,False,False
TR-046177,929.9,1805.43,1.941531347456716,False,False
TR-046178,1506.5,3140.88,2.0848854961832064,False,False
TR-046179,1589.7,643.58,0.40484368119771025,False,True
TR-046180,308.4,863.53,2.8000324254215307,False,False
TR-046181,378.0,870.15,2.301984126984127,False,False
TR-046182,547.5,1308.78,2.3904657534246576,False,False
TR-046183,1464.9,2957.72,2.0190593214553894,False,False
TR-046184,639.7,1330.65,2.0801156792246367,False,False
TR-046185,1651.1,3113.18,1.8855187450790383,False,False
TR-046186,279.4,670.27,2.398962061560487,False,False
TR-046187,946.5,1839.62,1.9436027469624932,False,False
TR-046188,1032.5,2320.32,2.2472832929782083,False,False
TR-046189,1791.2,3781.31,2.1110484591335417,False,False
TR-046190,1760.3,3502.7,1.9898312787593024,False,False
TR-046191,1052.7,2120.92,2.0147430417022894,False,False
TR-046192,1679.7,3533.69,2.1037625766505923,False,False
TR-046193,687.7,1466.97,2.1331539915660898,False,False
TR-046194,1476.0,2790.85,1.890819783197832,False,False
TR-046195,1034.3,2088.92,2.019646137484289,False,False
TR-046196,458.9,1246.26,2.7157550664632817,False,False
TR-046197,1515.6,3141.33,2.0726642913697546,False,False
TR-046198,621.8,1529.35,2.4595529109038274,False,False
TR-046199,2296.7,4278.23,1.862772673836374,False,False
TR-046200,837.8,1631.08,1.946860825972786,False,False
TR-046201,923.8,2174.48,2.353842823121888,False,False
TR-046202,2278.3,4503.27,1.9765921959355661,False,False
TR-046203,1990.6,3701.77,1.8596252386215213,False,False
TR-046204,2823.9,5496.55,1.946439321505719,False,False
TR-046205,464.2,1028.64,2.215941404566997,False,False
TR-046206,2215.9,4063.51,1.833796651473442,False,False
TR-046207,1099.9,2347.37,2.13416674243113,False,False
TR-046208,2324.2,4332.59,1.864120987866793,False,False
TR-046209,1731.2,3252.55,1.8787835027726434,False,False
TR-046210,407.6,908.37,2.228581943081452,False,False
TR-046211,375.8,970.39,2.582197977647685,False,False
TR-046212,735.4,1558.89,2.1197851509382653,False,False
TR-046213,454.9,1149.12,2.5260936469553745,False,False
TR-046214,2023.4,17893.17,8.84312049026391,True,True
TR-046215,1078.4,2487.72,2.306862017804154,False,False
TR-046216,1469.0,3335.74,2.2707556160653506,False,False
TR-046217,631.7,1412.73,2.2363938578439133,False,False
TR-046218,1300.5,2712.93,2.086066897347174,False,False
TR-046219,2987.6,6093.6,2.0396304726201637,False,False
TR-046220,816.4,1868.59,2.2888167564919155,False,False
TR-046221,522.1,1202.95,2.3040605248036776,False,False
TR-046222,828.0,1604.74,1.9380917874396135,False,False
TR-046223,274.0,793.55,2.8961678832116786,False,True
TR-046224,1348.4,3115.6,2.3105903292791456,False,False
TR-046225,438.0,997.17,2.2766438356164382,False,False
TR-046226,753.5,1617.98,2.14728599867286,False,False
TR-046227,179.2,463.0,2.583705357142857,False,False
TR-046228,257.6,701.71,2.72402950310559,False,False
TR-046229,2688.6,5490.26,2.0420516253812395,False,False
TR-046230,3163.4,6302.46,1.9923057469810963,False,False
TR-046231,559.5,1213.94,2.169687220732797,False,False
TR-046232,617.5,1349.39,2.1852469635627534,False,False
TR-046233,355.9,951.71,2.67409384658612,False,False
TR-046234,542.1,1143.94,2.1102010699133,False,False
TR-046235,1539.4,2796.13,1.8163765103286995,False,False
TR-046236,1021.9,2108.65,2.063460221156669,False,False
TR-046237,1448.9,2942.78,2.0310442404582787,False,False
TR-046238,2876.1,5652.74,1.9654184485935815,False,False
TR-046239,540.4,1153.25,2.1340673575129534,False,False
TR-046240,1201.7,2403.82,2.0003495048681037,False,False
TR-046241,564.0,1205.46,2.137340425531915,False,False
TR-046242,529.1,1314.3,2.4840294840294836,False,False
TR-046243,760.5,1570.88,2.065588428665352,False,False
TR-046244,559.8,1391.18,2.485137549124688,False,False
TR-046245,1761.1,3513.88,1.9952756799727445,False,False
TR-046246,838.2,1768.2,2.1095204008589836,False,False
TR-046247,470.1,1140.79,2.426696447564348,False,False
TR-046248,1674.4,3582.0,2.139273769708552,False,False
TR-046249,2260.5,4426.12,1.9580269851802699,False,False
TR-046250,335.2,846.98,2.5267899761336516,False,False
TR-046251,1743.3,3262.37,1.8713761257385417,False,False
TR-046252,1962.8,4354.23,2.218376808640717,False,False
TR-046253,2501.2,4758.16,1.9023508715816408,False,False
TR-046254,630.0,1497.92,2.3776507936507936,False,False
TR-046255,1538.4,2976.78,1.934984399375975,False,False
TR-046256,2151.1,4264.03,1.9822555901631722,False,False
TR-046257,71.6,205.02,2.8634078212290506,False,False
TR-046258,2661.8,5651.99,2.123371402810128,False,False
TR-046259,2618.3,5131.79,1.9599702096780351,False,False
TR-046260,829.2,352.82,0.4254944524843222,False,True
TR-046261,1544.3,3052.75,1.9767855986531115,False,False
TR-046262,1046.4,2457.69,2.348709862385321,False,False
TR-046263,626.7,1367.22,2.181617999042604,False,False
TR-046264,327.9,778.67,2.374717901799329,False,False
TR-046265,547.8,1166.08,2.1286600949251553,False,False
TR-046266,832.9,1893.57,2.273466202425261,False,False
TR-046267,1945.4,3891.99,2.0006116993934406,False,False
TR-046268,739.3,1579.23,2.1361152441498716,False,False
TR-046269,1414.7,2759.83,1.950823496147593,False,False
TR-046270,439.3,1146.7,2.6102890962895517,False,False
TR-046271,632.4,1488.97,2.3544750158127767,False,False
TR-046272,2890.4,5647.19,1.9537745640741764,False,False
TR-046273,1679.4,3202.7,1.9070501369536736,False,False
TR-046274,343.1,822.46,2.3971436898863305,False,False
TR-046275,1764.4,3652.13,2.069899115846747,False,False
TR-046276,1045.8,2099.75,2.0077930770701857,False,False
TR-046277,1972.3,3852.49,1.9532981797900928,False,False
TR-046278,2233.7,4740.97,2.122473922191879,False,False
TR-046279,710.3,1435.86,2.021483880050683,False,False
TR-046280,1775.4,3776.77,2.127278359806241,False,False
TR-046281,517.7,1114.5,2.1527911918099285,False,False
TR-046282,935.6,1885.05,2.0148033347584438,False,False
TR-046283,530.0,1108.88,2.09222641509434,False,False
TR-046284,74.8,236.51,3.1618983957219253,False,True
TR-046285,1190.0,2782.84,2.3385210084033616,False,False
TR-046286,338.8,906.58,2.6758559622195985,False,False
TR-046287,1370.1,2757.06,2.0123056711188965,False,False
TR-046288,453.6,1024.01,2.257517636684303,False,False
TR-046289,1314.7,2577.82,1.9607667148398875,False,False
TR-046290,1039.6,2378.1,2.287514428626395,False,False
TR-046291,1867.2,3382.5,1.8115359897172236,False,False
TR-046292,847.3,1836.09,2.1669892600023606,False,False
TR-046293,1997.9,4000.03,2.0021172230842383,False,False
TR-046294,344.1,809.92,2.353734379540831,False,False
TR-046295,517.6,1291.54,2.4952472952086553,False,False
TR-046296,1275.8,2571.24,2.015394262423577,False,False
TR-046297,304.8,861.44,2.826246719160105,False,False
TR-046298,1721.5,3261.52,1.8945803078710426,False,False
TR-046299,1826.5,3466.18,1.8977169449767313,False,False
TR-046300,941.6,2155.31,2.288986830926083,False,False
TR-046301,2815.7,5782.14,2.053535532904784,False,False
TR-046302,2340.2,4846.66,2.0710452098111274,False,False
TR-046303,1238.9,2839.88,2.292259262248769,False,False
TR-046304,459.6,1014.97,2.208376849434291,False,False
TR-046305,1056.9,2054.25,1.9436559750212885,False,False
TR-046306,1543.2,3441.52,2.2301192327630894,False,False
TR-046307,1049.0,2326.16,2.2175023832221163,False,False
TR-046308,1174.6,2543.87,2.1657330154946366,False,False
TR-046309,78.6,217.22,2.763613231552163,False,False
TR-046310,2350.2,4765.0,2.027487022381074,False,False
TR-046311,1685.1,3339.97,1.9820604118449943,False,False
TR-046312,465.5,993.99,2.13531686358754,False,False
TR-046313,2892.2,5297.75,1.8317370859553281,False,False
TR-046314,774.5,1519.48,1.961885087153002,False,False
TR-046315,760.0,1564.5,2.0585526315789475,False,False
TR-046316,1646.2,3197.15,1.9421394727250638,False,False
TR-046317,325.3,856.63,2.633353827236397,False,False
TR-046318,253.9,661.49,2.605317053958251,False,False
TR-046319,3005.0,5920.98,1.970376039933444,False,False
TR-046320,865.5,1842.89,2.1292778740612364,False,False
TR-046321,2130.7,4230.45,1.985474257286338,False,False
TR-046322,261.2,679.64,2.6019908116385912,False,False
TR-046323,574.5,1350.69,2.351070496083551,False,False
TR-046324,1008.4,2179.9,2.1617413724712415,False,False
TR-046325,251.9,650.05,2.580587534736006,False,False
TR-046326,555.9,1164.1,2.0940816693649937,False,False
TR-046327,396.3,894.69,2.2576078728236184,False,False
TR-046328,443.3,1093.01,2.4656214752988945,False,False
TR-046329,399.6,924.22,2.312862862862863,False,False
TR-046330,340.1,882.1,2.5936489267862393,False,False
TR-046331,481.8,1330.32,2.761145703611457,False,False
TR-046332,888.3,2065.63,2.3253743104806937,False,False
TR-046333,399.5,960.84,2.4051063829787234,False,False
TR-046334,1168.2,2291.87,1.9618815271357644,False,False
TR-046335,1404.8,3093.85,2.2023419703872436,False,False
TR-046336,596.1,1412.82,2.370105686965274,False,False
TR-046337,428.0,1023.6,2.391588785046729,False,False
TR-046338,103.9,279.98,2.694706448508181,False,False
TR-046339,2248.6,4390.62,1.952601618785022,False,False
TR-046340,1205.3,2552.75,2.117937442960259,False,False
TR-046341,1085.7,2199.41,2.0257990236713637,False,False
TR-046342,1457.5,2786.26,1.911670668953688,False,False
TR-046343,1468.4,2759.26,1.8790928902206483,False,False
TR-046344,612.2,1399.28,2.2856582816073177,False,False
TR-046345,2792.1,5735.76,2.0542817234339745,False,False
TR-046346,1440.9,2905.85,2.0166909570407383,False,False
TR-046347,355.3,873.69,2.45902054601745,False,False
TR-046348,1118.1,2606.58,2.3312583847598605,False,False
TR-046349,594.7,1449.76,2.437800571716832,False,False
TR-046350,749.7,1768.41,2.3588235294117648,False,False
TR-046351,265.5,691.16,2.6032391713747645,False,False
TR-046352,3024.9,5460.56,1.8052034778009192,False,False
TR-046353,204.1,560.6,2.746692797648212,False,False
TR-046354,1572.4,3315.73,2.1087064360213685,False,False
TR-046355,1103.7,2407.3,2.181118057443146,False,False
TR-046356,1377.3,2650.84,1.9246641980686854,False,False
TR-046357,696.4,1512.06,2.17125215393452,False,False
TR-046358,604.7,1388.84,2.2967421862080366,False,False
TR-046359,1055.8,2063.13,1.9540916840310667,False,False
TR-046360,1682.5,3377.12,2.0072035661218424,False,False
TR-046361,1320.4,2542.36,1.9254468342926385,False,False
TR-046362,3075.3,5786.64,1.8816505706760316,False,False
TR-046363,1988.2,4013.23,2.0185242933306506,False,False
TR-046364,480.8,1182.77,2.460004159733777,False,False
TR-046365,1091.9,2264.85,2.0742284091949807,False,False
TR-046366,1141.0,2624.82,2.3004557405784403,False,False
TR-046367,2251.9,14403.14,6.395994493538789,True,True
TR-046368,1891.3,3615.45,1.9116216359118066,False,False
TR-046369,1289.1,2619.84,2.032301605771469,False,False
TR-046370,462.3,1068.05,2.3102963443651308,False,False
TR-046371,1827.4,3466.53,1.8969738426179272,False,False
TR-046372,702.1,1505.31,2.1440108246688503,False,False
TR-046373,716.6,1579.25,2.2038096567122523,False,False
TR-046374,1986.2,4247.13,2.138319403886819,False,False
TR-046375,1079.9,2177.46,2.016353366052412,False,False
TR-046376,416.7,913.89,2.1931605471562277,False,False
TR-046377,993.8,2220.12,2.233970617830549,False,False
TR-046378,885.0,2065.94,2.334395480225989,False,False
TR-046379,1507.0,3139.19,2.083072329130723,False,False
TR-046380,115.6,350.21,3.0294982698961936,False,True
TR-046381,886.6,1969.61,2.2215316941123393,False,False
TR-046382,720.5,1734.62,2.4075225537820955,False,False
TR-046383,1694.8,3348.55,1.9757788529620015,False,False
TR-046384,510.2,1207.14,2.366013328106625,False,False
TR-046385,1127.1,2235.95,1.9838080028391447,False,False
TR-046386,1273.3,2726.46,2.1412550066755673,False,False
TR-046387,522.3,1165.49,2.2314570170400154,False,False
TR-046388,1140.6,2383.0,2.08925127126074,False,False
TR-046389,286.7,642.65,2.2415416811998603,False,False
TR-046390,1555.1,3106.83,1.997832936788631,False,False
TR-046391,319.0,793.99,2.4889968652037617,False,False
TR-046392,1271.2,2652.98,2.086988672120831,False,False
TR-046393,126.6,395.97,3.1277251184834127,False,True
TR-046394,2034.6,4351.68,2.1388381008552053,False,False
TR-046395,2766.2,4900.65,1.7716181042585497,False,False
TR-046396,343.2,806.79,2.350786713286713,False,False
TR-046397,1003.4,1983.68,1.9769583416384295,False,False
TR-046398,534.1,1251.21,2.342651188915933,False,False
TR-046399,984.1,2168.35,2.2033838024590997,False,False
TR-046400,276.6,123.32,0.44584237165582064,False,True
TR-046401,541.3,1202.82,2.222094956585997,False,False
TR-046402,1274.9,2559.32,2.0074672523335164,False,False
TR-046403,1903.5,4021.92,2.11290780141844,False,False
TR-046404,1373.7,2681.19,1.9518017034286963,False,False
TR-046405,531.5,1214.87,2.2857384760112884,False,False
TR-046406,329.2,802.46,2.4376063183475094,False,False
TR-046407,1089.3,2216.38,2.034682823831819,False,False
TR-046408,1258.7,2832.47,2.250313815841741,False,False
TR-046409,673.8,1331.75,1.976476699317305,False,False
TR-046410,2263.4,4764.41,2.104979234779535,False,False
TR-046411,1204.5,2618.04,2.173549190535492,False,False
TR-046412,833.7,1687.86,2.0245412018711764,False,False
TR-046413,2058.6,4184.37,2.0326289711454386,False,False
TR-046414,906.8,2011.67,2.218427437141597,False,False
TR-046415,2407.5,4893.47,2.032593977154725,False,False
TR-046416,1363.3,2747.92,2.015638524169295,False,False
TR-046417,1686.0,3304.22,1.9597983392645313,False,False
