load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-027682,Baton Rouge,Corpus Christi,292.1,Flatbed,41246.0,2025-06-23,1.27676,3.04653,889.2,3.044162957891133
TR-023810,San Antonio,Oklahoma City,209.9,Flatbed,32274.0,2025-05-30,1.327,1.0905,638.91,3.0438780371605523
TR-038175,Montgomery,Mobile,171.5,Reefer,33469.0,2025-08-29,0.98815,2.18104,521.98,3.0436151603498542
TR-012153,Columbia,Greensboro,122.2,Reefer,26114.0,2025-03-18,1.10219,3.02176,371.91,3.0434533551554828
TR-024858,Columbia,Greensboro,135.4,Reefer,15435.0,2025-06-06,1.348,3.06141,412.0,3.042836041358936
TR-024491,Lexington,Cincinnati,127.4,Flatbed,42941.0,2025-06-03,1.3098,2.99825,387.57,3.0421507064364204
TR-015703,Indianapolis,Kansas City,184.5,Reefer,47173.0,2025-04-09,1.22716,1.10444,561.21,3.041788617886179
TR-041661,Nashville,Cincinnati,182.5,Reefer,33356.0,2025-09-21,0.7793,3.0419,554.99,3.041041095890411
TR-005221,Memphis,Nashville,127.6,Reefer,29413.0,2025-02-02,0.87342,3.03904,388.01,3.0408307210031347
TR-037980,Atlanta,Birmingham,150.0,Flatbed,46648.0,2025-08-28,1.09563,2.03437,456.07,3.0404666666666667
TR-012920,Hartford,Philadelphia,76.7,Flatbed,23990.0,2025-03-23,0.98547,3.04554,233.15,3.0397653194263365
TR-015699,Hartford,Philadelphia,70.0,Reefer,20032.0,2025-04-09,1.21439,1.08174,212.77,3.0395714285714286
TR-035830,Hartford,Philadelphia,70.0,Reefer,24813.0,2025-08-14,1.08839,2.0569,212.76,3.039428571428571
TR-039320,Little Rock,Tulsa,212.4,Reefer,31292.0,2025-09-06,0.86808,3.0389,645.29,3.038088512241054
TR-006881,Los Angeles,Phoenix,72.4,Reefer,14751.0,2025-02-13,1.12836,3.05393,219.9,3.0372928176795577
TR-029384,Shreveport,Mobile,290.5,Reefer,41590.0,2025-07-04,1.29748,1.1225,882.14,3.0366265060240965
TR-034667,Little Rock,Shreveport,156.6,Reefer,22763.0,2025-08-06,1.11035,2.24478,475.52,3.0365261813537674
TR-025063,Nashville,Atlanta,145.4,Flatbed,28305.0,2025-06-07,1.28904,2.99438,441.45,3.0361072902338373
TR-029128,Little Rock,Shreveport,175.2,Flatbed,31311.0,2025-07-03,1.31777,1.07195,531.88,3.0358447488584477
TR-028198,Lubbock,Amarillo,437.2,Reefer,47500.0,2025-06-27,1.32441,3.02843,1326.97,3.035155535224154
TR-039938,Cincinnati,Atlanta,199.7,Flatbed,34039.0,2025-09-10,0.98741,3.04293,606.05,3.0348022033049573
TR-028609,Kansas City,Milwaukee,187.9,Reefer,18313.0,2025-06-29,1.14869,2.97938,570.2,3.0345928685470995
TR-035434,Chattanooga,Nashville,73.2,Dry Van,40734.0,2025-08-12,1.02376,1.93755,222.13,3.0345628415300543
TR-015092,San Antonio,Corpus Christi,195.3,Reefer,33618.0,2025-04-05,1.07539,1.10767,592.56,3.034101382488479
TR-006322,Indianapolis,Milwaukee,106.1,Reefer,43925.0,2025-02-09,0.86185,3.03031,321.82,3.0331762488218663
TR-042439,Grand Rapids,Green Bay,109.3,Reefer,25443.0,2025-09-26,0.8773,3.05967,331.48,3.0327538883806042
TR-037483,Dayton,Fort Wayne,136.0,Reefer,31679.0,2025-08-25,0.87055,1.74598,412.37,3.0321323529411766
TR-026743,Shreveport,Mobile,300.6,Reefer,,2025-06-18,1.40727,3.0639,911.28,3.0315369261477043
TR-040908,Corpus Christi,San Antonio,205.7,Reefer,28554.0,2025-09-16,0.90861,3.01947,623.54,3.0313077297034514
TR-002344,Nashville,Memphis,110.1,Flatbed,40573.0,2025-01-15,0.96173,3.01763,333.71,3.0309718437783832
TR-035008,Dallas,Houston,118.2,Dry Van,34331.0,2025-08-09,0.96957,2.09876,358.18,3.0302876480541454
TR-019020,Shreveport,Houston,238.2,Reefer,28774.0,2025-04-30,1.31137,1.072,721.68,3.0297229219143578
TR-002430,Cincinnati,Lexington,127.2,Reefer,44607.0,2025-01-16,1.01846,3.04317,385.37,3.029638364779874
TR-046380,Houston,Dallas,115.6,Dry Van,32825.0,2025-10-21,0.97618,1.13021,350.21,3.0294982698961936
TR-034746,Austin,San Antonio,115.4,Dry Van,34270.0,2025-08-07,1.11325,1.98091,349.58,3.029289428076256
TR-024669,Corpus Christi,Baton Rouge,282.6,Reefer,43332.0,2025-06-04,1.36,3.01138,855.68,3.027883934890304
TR-025769,Toledo,Fort Wayne,103.7,Flatbed,39521.0,2025-06-12,1.41131,3.03242,313.88,3.026808100289296
TR-027179,Dallas,Oklahoma City,298.8,Flatbed,38384.0,2025-06-20,1.31878,3.00155,904.4,3.0267737617135206
TR-028311,Mobile,Baton Rouge,350.2,Reefer,34483.0,2025-06-27,1.35623,3.03519,1059.89,3.0265276984580245
TR-044703,Houston,Corpus Christi,201.7,Reefer,23494.0,2025-10-10,0.99101,1.16947,610.44,3.026474962816064
TR-006443,Shreveport,Baton Rouge,190.8,Reefer,40455.0,2025-02-10,0.89067,3.05184,577.44,3.026415094339623
TR-039839,Baton Rouge,Houston,163.5,Flatbed,26901.0,2025-09-09,0.91877,3.05247,494.72,3.025810397553517
TR-024577,Corpus Christi,Baton Rouge,300.4,Reefer,40737.0,2025-06-04,1.43638,3.01714,908.78,3.0252330226364847
TR-042533,Boston,Providence,166.8,Reefer,39799.0,2025-09-26,0.93047,3.02577,504.51,3.0246402877697838
TR-021908,Houston,Tulsa,248.5,Reefer,41971.0,2025-05-18,1.20299,1.11174,751.62,3.0246277665995978
TR-026796,Los Angeles,Phoenix,73.5,Dry Van,28078.0,2025-06-18,1.40638,3.03577,222.3,3.0244897959183676
TR-045309,Chattanooga,Atlanta,70.0,Dry Van,41811.0,2025-10-14,0.92321,1.09501,211.65,3.0235714285714286
TR-030694,Hartford,Boston,190.4,Reefer,45447.0,2025-07-12,1.2268,1.09396,575.56,3.022899159663865
TR-042360,Nashville,Louisville,190.9,Flatbed,29991.0,2025-09-25,1.04362,3.04946,577.07,3.0228915662650606
TR-025339,Memphis,Louisville,216.7,Reefer,40281.0,2025-06-09,1.21537,3.0474,655.03,3.0227503461006
TR-038823,New York,Hartford,116.9,Reefer,30915.0,2025-09-03,,3.00866,353.31,3.022326775021386
TR-026042,Baton Rouge,Little Rock,318.8,Reefer,33849.0,2025-06-13,1.33155,3.01143,963.47,3.022176913425345
TR-012815,Shreveport,Houston,246.4,Reefer,18742.0,2025-03-23,1.06025,3.05461,744.64,3.022077922077922
TR-026064,Lexington,Greensboro,182.9,Flatbed,31746.0,2025-06-14,1.23707,3.06316,552.55,3.0210497539639145
TR-035329,Montgomery,Jacksonville,142.2,Reefer,28997.0,2025-08-11,0.91006,2.07542,429.58,3.020956399437412
TR-023334,Nashville,Chattanooga,84.8,Dry Van,28081.0,2025-05-27,1.33008,1.10627,256.13,3.0204009433962264
TR-023419,El Paso,Salt Lake City,254.0,Reefer,34241.0,2025-05-28,1.37699,1.12715,767.11,3.0201181102362207
TR-039900,Birmingham,Mobile,194.5,Reefer,,2025-09-09,0.847,3.00931,587.37,3.019897172236504
TR-029163,Greensboro,Savannah,207.1,Reefer,37411.0,2025-07-03,1.36281,1.09765,625.37,3.019652341863834
TR-024954,Dayton,Fort Wayne,132.0,Reefer,19768.0,2025-06-06,1.3833,3.03914,398.48,3.018787878787879
TR-026892,Memphis,Nashville,129.5,Dry Van,34385.0,2025-06-19,1.35303,3.02144,390.84,3.0180694980694978
TR-026801,Cincinnati,Indianapolis,188.1,Reefer,22339.0,2025-06-18,1.38009,3.00432,567.69,3.018022328548645
TR-023129,Raleigh,Charleston,203.8,Reefer,38182.0,2025-05-26,1.2124,1.12199,615.05,3.017909715407262
TR-041655,San Antonio,Austin,121.1,Dry Van,46071.0,2025-09-21,0.80222,3.0066,365.4,3.0173410404624277
TR-038996,Chattanooga,Memphis,165.3,Flatbed,37584.0,2025-09-04,1.03434,3.0266,498.55,3.0160314579552328
TR-034970,Nashville,Atlanta,148.2,Reefer,28318.0,2025-08-08,1.00971,1.85032,446.97,3.0159919028340085
TR-024931,Milwaukee,St. Louis,168.8,Flatbed,39705.0,2025-06-06,1.37014,3.0528,509.09,3.0159360189573454
TR-043367,Cincinnati,Lexington,128.1,Reefer,33354.0,2025-10-02,0.95115,1.15076,386.18,3.014676034348166
TR-028122,Nashville,Jacksonville,373.1,Reefer,41581.0,2025-06-26,1.40037,2.99469,1124.77,3.01466094880729
TR-025777,Cincinnati,Greensboro,291.0,Reefer,35776.0,2025-06-12,1.42111,3.03104,877.07,3.0139862542955327
TR-014035,New York,Baltimore,182.6,Reefer,37323.0,2025-03-30,1.01711,3.0012,550.34,3.013910186199343
TR-023477,Memphis,Louisville,227.2,Reefer,35603.0,2025-05-28,1.41406,1.15858,684.59,3.013160211267606
TR-039943,Louisville,Cincinnati,81.6,Dry Van,41662.0,2025-09-10,1.02878,2.9949,245.86,3.0129901960784315
TR-039199,Cincinnati,Nashville,184.5,Reefer,35367.0,2025-09-05,0.96969,3.01729,555.88,3.01289972899729
TR-018235,Nashville,Atlanta,145.5,Reefer,26881.0,2025-04-25,1.30376,1.20262,438.35,3.0127147766323024
TR-045933,Nashville,Cincinnati,180.2,Reefer,28739.0,2025-10-18,0.93324,1.15,542.83,3.0123751387347397
TR-024368,Memphis,Atlanta,236.0,Reefer,38857.0,2025-06-03,1.21281,3.01965,710.79,3.011822033898305
TR-030609,Nashville,Cincinnati,182.5,Reefer,30331.0,2025-07-12,1.1657,1.16906,549.54,3.0111780821917806
TR-046594,Columbia,Greensboro,131.1,Flatbed,33920.0,2025-10-22,1.00802,1.15768,394.73,3.0109077040427157
TR-027786,Memphis,Shreveport,324.4,Reefer,32333.0,2025-06-24,1.26223,3.0017,976.67,3.010696670776819
TR-008590,Austin,Lubbock,70.0,Dry Van,28556.0,2025-02-24,0.95201,3.05563,210.73,3.0104285714285712
TR-027046,Las Vegas,Bakersfield,95.7,Dry Van,42123.0,2025-06-19,1.38439,2.9873,288.07,3.0101358411703236
TR-029132,San Antonio,Corpus Christi,206.0,Reefer,28161.0,2025-07-03,1.31931,1.15106,620.08,3.010097087378641
TR-008049,Austin,Oklahoma City,226.3,Reefer,39790.0,2025-02-21,1.06653,3.02714,680.91,3.008882015024304
TR-018939,Birmingham,Atlanta,142.2,Reefer,11364.0,2025-04-29,1.2323,1.13777,427.78,3.0082981715893107
TR-047595,Oklahoma City,Tulsa,308.4,Reefer,36353.0,2025-10-29,0.97767,1.18126,927.59,3.007749675745785
TR-045780,Louisville,Cincinnati,70.0,Dry Van,42558.0,2025-10-17,0.99126,1.1121,210.54,3.0077142857142856
TR-017422,Houston,Dallas,110.4,Dry Van,35713.0,2025-04-20,1.20546,1.1603,331.99,3.0071557971014493
TR-019787,Savannah,Columbia,123.3,Flatbed,37264.0,2025-05-05,1.18455,1.14872,370.73,3.006731549067316
TR-011572,Baton Rouge,New Orleans,190.3,Reefer,35420.0,2025-03-15,1.03921,3.02187,572.17,3.0066736731476613
TR-028903,Charleston,Savannah,192.8,Reefer,40352.0,2025-07-01,1.25634,1.15378,579.66,3.006535269709543
TR-030423,Washington,Richmond,85.3,Dry Van,47500.0,2025-07-11,1.35328,1.17221,256.45,3.0064478311840563
TR-027840,Grand Rapids,Fort Wayne,196.6,Flatbed,34629.0,2025-06-24,1.24837,2.99585,591.02,3.006205493387589
TR-035259,Oklahoma City,San Antonio,211.9,Reefer,29550.0,2025-08-10,0.92571,1.98615,636.89,3.0056158565361017
TR-026045,Raleigh,Charleston,222.6,Reefer,39289.0,2025-06-13,1.31904,2.98662,668.87,3.004806828391734
TR-007766,Chattanooga,Atlanta,108.8,Reefer,20873.0,2025-02-19,1.03453,3.03431,326.87,3.0043198529411765
TR-018092,Houston,Corpus Christi,222.3,Flatbed,29153.0,2025-04-24,1.39116,1.14717,667.46,3.002519118308592
TR-031674,Boston,Hartford,193.6,Reefer,47500.0,2025-07-18,1.32077,1.14015,581.24,3.0022727272727274
TR-027529,Chattanooga,Mobile,328.3,Reefer,38687.0,2025-06-22,1.21394,2.99533,985.64,3.002254035942735
TR-005092,New Orleans,Shreveport,70.0,Dry Van,44407.0,2025-02-02,0.90345,2.95606,210.14,3.002
TR-030077,Corpus Christi,Oklahoma City,327.9,Reefer,33889.0,2025-07-08,1.21355,1.11594,984.19,3.0014943580359867
TR-039123,Indianapolis,Milwaukee,113.8,Reefer,11113.0,2025-09-05,0.96786,3.00963,341.56,3.0014059753954307
TR-025176,Lexington,Atlanta,206.3,Reefer,36825.0,2025-06-08,1.23773,3.03101,618.9,2.9999999999999996
TR-036548,Chattanooga,Atlanta,90.0,Flatbed,19947.0,2025-08-19,0.99402,1.99725,269.95,2.9994444444444444
TR-036075,Nashville,Chattanooga,83.5,Dry Van,32216.0,2025-08-16,0.95881,2.326,250.44,2.9992814371257484
TR-041220,Tulsa,Dallas,159.4,Reefer,13975.0,2025-09-18,0.956,2.99926,478.02,2.9988707653701376
TR-004497,Memphis,Nashville,105.4,Flatbed,28379.0,2025-01-29,1.01181,2.99005,316.07,2.9987666034155596
TR-046060,Shreveport,New Orleans,70.0,Dry Van,24604.0,2025-10-19,0.86876,1.18415,209.86,2.998
TR-006676,Los Angeles,Phoenix,87.5,Flatbed,42179.0,2025-02-11,0.96837,2.99839,262.32,2.9979428571428572
TR-019427,Cincinnati,Chattanooga,171.9,Flatbed,32493.0,2025-05-02,1.32873,1.16994,515.23,2.9972658522396745
TR-018847,Cincinnati,Nashville,196.4,Reefer,42162.0,2025-04-29,1.28032,1.1182,588.66,2.997250509164969
TR-023018,Columbia,Greensboro,135.6,Reefer,28114.0,2025-05-25,1.22324,1.17792,406.42,2.9971976401179945
TR-013640,Chattanooga,Mobile,310.1,Reefer,40025.0,2025-03-28,1.12274,3.01372,929.12,2.9961947758787484
TR-036319,Nashville,Cincinnati,190.8,Reefer,38245.0,2025-08-17,0.91915,1.94136,571.65,2.996069182389937
TR-028246,Dayton,Louisville,233.0,Reefer,29233.0,2025-06-27,1.30647,2.97341,698.07,2.9960085836909873
TR-024487,Indianapolis,Lexington,273.8,Reefer,42363.0,2025-06-03,1.30197,3.03741,820.18,2.9955441928414897
TR-036888,Fort Wayne,Toledo,105.6,Flatbed,45191.0,2025-08-21,1.07139,1.82862,316.32,2.9954545454545456
TR-002843,Los Angeles,Phoenix,84.5,Reefer,26510.0,2025-01-18,0.84663,3.03401,253.06,2.994792899408284
TR-031145,Philadelphia,Baltimore,104.5,Reefer,17474.0,2025-07-15,1.19549,1.13285,312.92,2.9944497607655505
TR-034269,Memphis,Atlanta,213.9,Reefer,40333.0,2025-08-04,0.90217,2.192,640.47,2.994249649368864
TR-036572,Shreveport,Baton Rouge,204.3,Reefer,27017.0,2025-08-19,0.95581,1.89167,611.69,2.9940773372491436
TR-041932,Charleston,Savannah,193.8,Reefer,39856.0,2025-09-22,0.81337,2.99161,580.22,2.99391124871001
TR-005268,San Antonio,Austin,115.4,Flatbed,31047.0,2025-02-03,0.90657,2.9801,345.41,2.99315424610052
TR-034942,Dayton,Fort Wayne,128.8,Reefer,33044.0,2025-08-08,1.09204,2.3081,385.5,2.9930124223602483
TR-028451,Harrisburg,Buffalo,174.5,Reefer,31520.0,2025-06-28,1.2669,2.9742,522.26,2.992893982808023
TR-035868,New Orleans,Baton Rouge,177.4,Flatbed,43658.0,2025-08-15,1.08913,2.34777,530.93,2.9928410372040584
TR-043688,Atlanta,Nashville,153.4,Flatbed,33072.0,2025-10-04,0.93591,1.11466,459.09,2.9927640156453714
TR-032773,Raleigh,Charleston,181.3,Reefer,30724.0,2025-07-26,1.03232,1.17667,542.58,2.992719249862107
TR-012707,Tulsa,Shreveport,207.7,Reefer,31153.0,2025-03-22,1.05616,2.941,621.48,2.99220028887819
TR-008871,San Antonio,Lubbock,138.6,Flatbed,26396.0,2025-02-26,1.15327,3.00514,414.65,2.9917027417027415
TR-026121,Louisville,Nashville,184.7,Reefer,23733.0,2025-06-14,1.27183,3.01845,552.52,2.9914455874390904
TR-038417,Hartford,Baltimore,121.0,Reefer,41606.0,2025-08-31,0.8341,2.06445,361.91,2.9909917355371904
TR-039051,Chattanooga,Atlanta,75.2,Dry Van,39359.0,2025-09-04,1.03923,2.98758,224.92,2.9909574468085105
TR-022477,Jacksonville,Mobile,292.7,Reefer,41734.0,2025-05-22,1.39647,1.14622,875.45,2.9909463614622482
TR-026869,Memphis,Nashville,112.3,Dry Van,32330.0,2025-06-18,1.37263,3.00103,335.73,2.9895814781834376
TR-031498,Richmond,Harrisburg,173.6,Reefer,38627.0,2025-07-17,1.34541,1.15721,518.99,2.989573732718894
TR-037853,Lexington,Cincinnati,137.5,Reefer,30230.0,2025-08-27,1.04578,1.98174,411.05,2.9894545454545454
TR-026998,Indianapolis,Milwaukee,110.0,Dry Van,38795.0,2025-06-19,1.39052,3.01589,328.82,2.989272727272727
TR-032454,New York,Philadelphia,103.9,Reefer,29625.0,2025-07-24,1.2861,1.16798,310.54,2.9888354186718
TR-042577,Shreveport,Mobile,291.6,Flatbed,33458.0,2025-09-27,0.84734,2.96256,871.46,2.988545953360768
TR-043016,Houston,New Orleans,231.0,Flatbed,29789.0,2025-09-30,0.8611,3.02467,690.34,2.9884848484848487
TR-007832,Cincinnati,Lexington,139.6,Reefer,41349.0,2025-02-19,1.07965,3.03184,417.09,2.987750716332378
TR-024625,Louisville,Nashville,192.1,Flatbed,37102.0,2025-06-04,1.34491,3.00939,573.92,2.9876106194690264
TR-019674,New Orleans,Dallas,198.2,Reefer,31852.0,2025-05-04,1.19518,1.12596,592.09,2.987336024217962
TR-009280,Indianapolis,St. Louis,92.1,Reefer,26793.0,2025-03-01,1.01944,2.96237,275.09,2.9868621064060803
TR-036710,Cincinnati,Louisville,73.3,Flatbed,24162.0,2025-08-20,1.01155,1.96156,218.86,2.9858117326057303
TR-021911,Montgomery,Jacksonville,149.2,Flatbed,36271.0,2025-05-19,1.22351,1.18723,445.47,2.985723860589813
TR-027216,Houston,New Orleans,256.3,Reefer,24117.0,2025-06-20,1.28111,2.98918,765.23,2.9856808427623878
TR-042631,Jacksonville,Mobile,273.2,Reefer,30506.0,2025-09-27,0.81948,2.97415,815.6,2.9853587115666183
TR-041363,Boston,Providence,182.7,Flatbed,40055.0,2025-09-19,0.90741,3.00145,545.4,2.9852216748768474
TR-027145,Los Angeles,Phoenix,70.0,Dry Van,32426.0,2025-06-20,1.3123,2.97499,208.91,2.9844285714285714
TR-026221,Cincinnati,Indianapolis,188.7,Flatbed,43703.0,2025-06-15,1.21883,3.00117,563.11,2.9841547429782724
TR-025929,Phoenix,Tucson,275.8,Reefer,36705.0,2025-06-13,1.31726,2.96723,822.89,2.983647570703408
TR-040026,San Francisco,Fresno,215.8,Reefer,47500.0,2025-09-10,0.93514,2.99129,643.83,2.983456904541242
TR-044274,Los Angeles,Phoenix,74.7,Dry Van,26826.0,2025-10-08,1.03948,1.16799,222.72,2.9815261044176706
TR-009420,Hartford,New York,124.5,Reefer,40307.0,2025-03-02,0.95809,2.97712,371.15,2.9811244979919675
TR-042806,Atlanta,Memphis,221.3,Reefer,30298.0,2025-09-28,0.78799,2.99559,659.63,2.980704925440578
TR-038634,Atlanta,Cincinnati,200.4,Reefer,34260.0,2025-09-01,0.83856,3.01185,597.28,2.9804391217564867
TR-022831,Baton Rouge,Tulsa,289.3,Reefer,43554.0,2025-05-24,1.27843,1.15251,862.06,2.979813342550985
TR-027387,Mobile,Jacksonville,272.6,Reefer,34444.0,2025-06-21,1.2456,3.0061,812.18,2.979383712399119
TR-033547,New York,Hartford,131.4,Flatbed,39024.0,2025-07-30,1.16447,1.16218,391.46,2.979147640791476
TR-023413,Bakersfield,Las Vegas,109.5,Flatbed,29965.0,2025-05-28,1.37956,1.15345,326.14,2.9784474885844747
TR-039119,Memphis,New Orleans,324.2,Reefer,36364.0,2025-09-05,0.98766,2.97716,965.6,2.9784083898827887
TR-017718,Milwaukee,Madison,193.3,Reefer,44029.0,2025-04-22,1.27694,1.20958,575.66,2.9780651836523537
TR-006183,Philadelphia,Hartford,70.0,Flatbed,42969.0,2025-02-08,0.97978,3.00069,208.43,2.9775714285714288
TR-023040,Los Angeles,Phoenix,76.7,Dry Van,41802.0,2025-05-26,1.19798,1.13176,228.37,2.977444589308996
TR-028788,Shreveport,Tulsa,194.4,Dry Van,35909.0,2025-06-30,1.23619,2.92849,578.79,2.9773148148148145
TR-022118,Baton Rouge,Tulsa,297.8,Reefer,33813.0,2025-05-20,1.27763,1.1715,886.57,2.9770651443922094
TR-010055,Baton Rouge,Shreveport,174.6,Flatbed,31520.0,2025-03-05,1.13744,2.98043,519.71,2.976575028636885
TR-004703,Philadelphia,Hartford,76.1,Reefer,24168.0,2025-01-30,1.05565,3.02679,226.49,2.9762155059132724
TR-024064,Shreveport,Mobile,302.5,Reefer,38104.0,2025-06-01,1.14945,2.95248,900.24,2.976
TR-034441,Columbia,Savannah,123.1,Reefer,28989.0,2025-08-05,0.99345,2.05658,366.28,2.9754670999187653
TR-031672,Kansas City,Madison,216.2,Reefer,41364.0,2025-07-18,1.24177,1.18881,643.27,2.9753469010175766
TR-016757,Chattanooga,Atlanta,91.5,Flatbed,17118.0,2025-04-16,1.31829,1.17222,272.2,2.974863387978142
TR-019285,Cincinnati,Lexington,141.3,Reefer,19088.0,2025-05-02,1.35913,1.1759,420.26,2.974239207360226
TR-029830,Phoenix,Los Angeles,81.3,Dry Van,37297.0,2025-07-07,1.15483,1.14503,241.77,2.9738007380073803
TR-017931,Corpus Christi,Lubbock,313.9,Reefer,39709.0,2025-04-23,1.33479,1.2394,933.2,2.972921312519911
TR-043252,Toledo,Fort Wayne,104.7,Reefer,47500.0,2025-10-01,0.95103,1.15563,311.26,2.97287488061127
TR-027063,Mobile,Memphis,321.6,Flatbed,37786.0,2025-06-20,1.31741,2.97742,956.03,2.9727300995024875
TR-010133,Cincinnati,Nashville,184.1,Reefer,41862.0,2025-03-06,1.1556,2.98226,547.19,2.972243346007605
TR-036582,Philadelphia,New York,102.8,Reefer,29449.0,2025-08-19,0.97548,1.78813,305.5,2.9717898832684826
TR-039040,Atlanta,Lexington,195.2,Reefer,32781.0,2025-09-04,1.00011,2.96533,579.89,2.970747950819672
TR-019060,Kansas City,Indianapolis,183.2,Reefer,33696.0,2025-04-30,1.34383,1.17913,544.18,2.970414847161572
TR-038770,Greensboro,Lexington,172.1,Reefer,38062.0,2025-09-02,0.92176,2.98104,511.2,2.9703660662405578
TR-013205,Houston,Oklahoma City,286.2,Flatbed,47500.0,2025-03-25,1.07082,2.95279,850.1,2.9703004891684137
TR-004907,Hartford,Baltimore,128.4,Reefer,35287.0,2025-01-31,1.00737,2.91227,381.33,2.969859813084112
TR-018210,Nashville,Atlanta,141.7,Flatbed,28327.0,2025-04-25,1.33943,1.22031,420.82,2.969795342272407
TR-011762,Dallas,Shreveport,169.9,Reefer,22806.0,2025-03-16,1.01888,2.98292,504.55,2.9696880517951736
TR-020451,Nashville,Cincinnati,185.7,Reefer,30279.0,2025-05-09,1.33596,1.19072,551.46,2.9696284329563816
TR-027343,Shreveport,Oklahoma City,455.1,Reefer,41884.0,2025-06-21,1.28154,2.96841,1351.44,2.9695451549110086
TR-024886,Chattanooga,Memphis,178.1,Reefer,21122.0,2025-06-06,1.30609,2.95659,528.81,2.9691746209994383
TR-020457,Atlanta,Nashville,129.4,Dry Van,41791.0,2025-05-09,1.32586,1.16415,384.21,2.969165378670788
TR-040586,Cincinnati,Memphis,236.4,Reefer,41746.0,2025-09-14,0.83275,2.97638,701.85,2.9689086294416245
TR-027980,Tucson,Bakersfield,316.3,Reefer,32936.0,2025-06-25,1.32739,2.9553,939.04,2.968827062914954
TR-017065,Los Angeles,Phoenix,73.6,Dry Van,39710.0,2025-04-18,1.28845,1.13147,218.48,2.9684782608695652
TR-019656,Fresno,San Francisco,224.2,Reefer,32920.0,2025-05-04,1.20069,1.19875,665.53,2.9684656556645854
TR-020725,Tampa,Mobile,305.2,Reefer,38562.0,2025-05-11,1.20924,1.18134,905.94,2.968348623853211
TR-020513,Baton Rouge,Little Rock,314.1,Reefer,34478.0,2025-05-09,1.34731,1.18606,932.33,2.968258516396052
TR-021827,Baton Rouge,Shreveport,175.3,Flatbed,27447.0,2025-05-18,1.18811,1.21745,520.27,2.967883628066172
TR-035664,Baton Rouge,New Orleans,195.5,Flatbed,39135.0,2025-08-13,1.02902,2.11899,580.17,2.9676214833759587
TR-021663,Cincinnati,Nashville,186.0,Reefer,33037.0,2025-05-17,1.26213,1.23193,551.97,2.9675806451612905
TR-045362,Memphis,Shreveport,324.0,Reefer,39191.0,2025-10-15,1.05284,1.18108,961.45,2.9674382716049386
TR-005210,Cincinnati,Louisville,70.0,Reefer,9458.0,2025-02-02,,2.96407,207.71,2.9672857142857145
TR-021572,Corpus Christi,Dallas,297.3,Reefer,31229.0,2025-05-16,1.36001,1.20139,882.14,2.9671712075344767
TR-026036,Oklahoma City,Shreveport,453.1,Reefer,38700.0,2025-06-13,1.36597,2.94899,1344.4,2.9671154270580447
TR-013712,Atlanta,Cincinnati,199.6,Flatbed,29996.0,2025-03-28,1.1578,2.96027,592.21,2.966983967935872
TR-044379,San Antonio,Austin,86.8,Dry Van,-26959.0,2025-10-08,1.05233,1.15773,257.52,2.9668202764976956
TR-028375,Jacksonville,Columbia,233.1,Flatbed,30837.0,2025-06-28,1.1966,2.97713,691.49,2.9664950664950664
TR-027121,Atlanta,Indianapolis,352.2,Reefer,47500.0,2025-06-20,1.33317,2.95874,1044.71,2.9662407722884727
TR-023992,Chattanooga,Mobile,313.8,Reefer,37554.0,2025-05-31,1.26215,1.16491,930.75,2.966061185468451
TR-027473,Hartford,Philadelphia,70.0,Dry Van,34187.0,2025-06-22,1.21803,2.94548,207.61,2.965857142857143
TR-044435,Lubbock,Corpus Christi,324.2,Reefer,43535.0,2025-10-09,1.08741,1.15791,961.45,2.965607649599013
TR-040467,Nashville,Cincinnati,186.2,Flatbed,26720.0,2025-09-13,0.85127,2.9593,552.07,2.964930182599356
TR-028304,Little Rock,Shreveport,166.8,Dry Van,34647.0,2025-06-27,1.31736,2.96668,494.54,2.9648681055155874
TR-020361,Baton Rouge,Tulsa,285.5,Reefer,26945.0,2025-05-08,1.39182,1.1661,846.26,2.9641330998248687
TR-008947,Oklahoma City,San Antonio,210.3,Reefer,30178.0,2025-02-26,1.08134,2.94904,623.29,2.963813599619591
TR-002422,Shreveport,Little Rock,166.1,Flatbed,32647.0,2025-01-16,1.0149,2.9595,492.27,2.9636965683323298
TR-027614,Nashville,New Orleans,368.7,Reefer,36842.0,2025-06-23,1.19039,2.94807,1092.7,2.963656088961215
TR-040279,Jacksonville,Birmingham,222.6,Reefer,46701.0,2025-09-12,0.94639,2.96379,659.64,2.9633423180592993
TR-022670,Memphis,Nashville,123.9,Dry Van,35285.0,2025-05-23,1.34092,1.19409,367.14,2.96319612590799
TR-041532,Atlanta,Chattanooga,92.1,Dry Van,44196.0,2025-09-20,0.83131,2.95365,272.91,2.963192182410424
TR-036910,Greensboro,Lexington,177.6,Reefer,39292.0,2025-08-21,1.06904,1.59984,526.23,2.963006756756757
TR-026209,Memphis,Nashville,117.2,Dry Van,33576.0,2025-06-15,1.16465,2.97402,347.25,2.9628839590443685
TR-012842,Los Angeles,Phoenix,71.2,Dry Van,33698.0,2025-03-23,0.99329,2.97157,210.92,2.9623595505617977
TR-018141,Corpus Christi,Houston,196.7,Reefer,27591.0,2025-04-25,1.33126,1.15598,582.62,2.961972547025928
TR-044762,Bakersfield,Fresno,220.4,Reefer,39040.0,2025-10-11,0.96217,1.10835,652.79,2.9618421052631576
